TickCount,AgentID,Layer,AgentType,X,Y,Alive,Age,Stage,Energy,Gravid,EggCount,LarvaCount,waterVolume,Resting,RestingDuration,TimeWithoutRest,Elevation,Buildings,Population,tp,t2m
100,6db27d3d-f1f8-40c1-acf1-1043b6dee51d,Mosquitoes,LivingAgent,41.824624,9.645646,1,1830,ADULT,0.566,0,0,0,0,0,0,0,1175.0,1.0,51.73,0.0,22.13
100,e4292a1e-8177-4973-ba86-6a07ccbf4190,Mosquitoes,LivingAgent,41.871097,9.650337,1,20,ADULT,0.488,1,0,0,0,1,0,0,1185.0,1.0,77.65,0.0,22.13
100,1abef744-0715-48c6-8533-f58ac3383b3b,Mosquitoes,LivingAgent,41.851875,9.664308,1,674,ADULT,0.52,0,0,0,0,0,0,0,1203.0,0.0,88.09,0.0,22.13
100,55d854d0-764b-490b-9735-e4403498da91,Mosquitoes,LivingAgent,41.889771,9.661215,1,1083,ADULT,0.671,1,0,0,0,0,0,0,1284.0,1.0,25.65,0.0,21.74
100,f32fafa3-22c8-4a93-b038-2ede54347c47,Mosquitoes,LivingAgent,41.802906,9.625351,1,599,LARVA,0.702,0,0,0,0,0,0,0,1112.0,0.0,12.51,0.0,22.13
100,bbed5eeb-4031-4b4d-8805-356a94f91e11,Mosquitoes,LivingAgent,41.842689,9.650809,1,588,ADULT,0.41,0,0,0,0,1,0,0,1185.0,3.0,72.3,0.0,22.13
100,1abb7a02-9fdf-4f60-9c91-1e5af05e9968,Mosquitoes,LivingAgent,41.84714,9.668108,1,74,ADULT,0.342,0,0,0,0,0,0,0,1203.0,0.0,32.42,0.0,22.13
100,2daf06a4-b122-4663-8526-97ead066e182,Mosquitoes,LivingAgent,41.87351,9.645291,1,582,LARVA,0.739,0,0,0,0,0,0,0,1163.0,1.0,74.22,0.0,22.13
100,15cb1cb5-35a4-45de-af99-fb3656d6bcf7,Mosquitoes,LivingAgent,41.836191,9.606486,1,932,ADULT,0.428,0,0,0,0,0,0,0,1088.0,0.0,4.2,0.2542,18.23
100,6c022ee9-4579-4c52-9a5b-2639cdbdf32c,Mosquitoes,LivingAgent,41.848941,9.650087,1,136,PUPA,0.577,0,0,0,0,0,0,0,1181.0,2.0,81.58,0.0,22.13
100,cec33546-09ad-4a33-8283-d116adceb770,Mosquitoes,LivingAgent,41.850397,9.668858,1,1196,ADULT,0.733,0,0,0,0,0,0,0,1212.0,1.0,54.69,0.0,22.13
